id,file,education,gender,siglaUf,siglaPartido,region,occupation,ethnicity,age_group
178974,2015.pkl,elementary school,M,SP,PT,Sudeste,businessperson/entrepreneur,BRANCA,50-60
178975,2015.pkl,undergraduate,M,SP,MDB,Sudeste,politician,BRANCA,40-50
178976,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,30-40
178977,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
178979,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,40-50
178980,2015.pkl,high school,M,SP,PSD,Sudeste,politician,BRANCA,60-70
178982,2015.pkl,undergraduate,M,SP,PSB,Sudeste,publicist,BRANCA,30-40
178983,2015.pkl,undergraduate,M,SP,PR,Sudeste,businessperson/entrepreneur,BRANCA,40-50
178984,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
178985,2015.pkl,undergraduate,M,SP,PR,Sudeste,broker/economist/banker,BRANCA,40-50
178986,2015.pkl,undergraduate,M,SP,PT,Sudeste,businessperson/entrepreneur,BRANCA,50-60
178987,2015.pkl,high school,M,SP,PCdoB,Sudeste,other,PRETA,40-50
178988,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,engineer/architect,BRANCA,50-60
178989,2015.pkl,undergraduate,F,SP,PODE,Sudeste,businessperson/entrepreneur,BRANCA,30-40
178991,2015.pkl,high school,M,SP,PRB,Sudeste,actor/musician,BRANCA,70-80
178993,2015.pkl,undergraduate,M,TO,DEM,Norte,businessperson/entrepreneur,BRANCA,50-60
178994,2015.pkl,undergraduate,F,TO,MDB,Norte,houseperson/retired,BRANCA,50-60
178995,2015.pkl,undergraduate,M,AP,PDT,Norte,businessperson/entrepreneur,PARDA,40-50
178996,2015.pkl,high school,M,RS,MDB,Sul,businessperson/entrepreneur,BRANCA,50-60
178997,2015.pkl,undergraduate,M,CE,MDB,Nordeste,businessperson/entrepreneur,BRANCA,30-40
178998,2015.pkl,undergraduate,F,MG,PSD,Sudeste,dentist/medic,BRANCA,50-60
178999,2015.pkl,undergraduate,F,MG,PR,Sudeste,other,BRANCA,0-30
179000,2015.pkl,high school,M,MG,PMB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
179001,2015.pkl,high school,M,RS,MDB,Sul,student,BRANCA,30-40
180545,2015.pkl,undergraduate,M,PR,DEM,Sul,politician,BRANCA,40-50
181315,2015.pkl,undergraduate,M,RJ,MDB,Sudeste,dentist/medic,PARDA,50-60
181316,2015.pkl,undergraduate,M,MS,PSB,Centro-Oeste,salesman,BRANCA,30-40
185500,2015.pkl,undergraduate,M,MA,PDT,Nordeste,judge/lawyer/prosecutor,PARDA,50-60
186775,2015.pkl,high school,M,MG,PP,Sudeste,media worker,PARDA,40-50
187008,2015.pkl,high school,M,PI,PODE,Nordeste,journalist,BRANCA,40-50
188097,2015.pkl,undergraduate,M,PI,PT,Nordeste,university professor,BRANCA,50-60
189593,2015.pkl,undergraduate,M,RJ,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,50-60
190149,2015.pkl,undergraduate,M,SC,PSB,Sul,businessperson/entrepreneur,BRANCA,30-40
191684,2015.pkl,undergraduate,F,MA,PDT,Nordeste,dentist/medic,PARDA,40-50
191923,2015.pkl,undergraduate,M,PI,PDT,Nordeste,dentist/medic,BRANCA,60-70
191945,2015.pkl,undergraduate,M,RJ,DEM,Sudeste,businessperson/entrepreneur,PARDA,50-60
192120,2015.pkl,undergraduate,F,SC,PCdoB,Sul,politician,BRANCA,40-50
193066,2015.pkl,high school,M,RJ,MDB,Sudeste,businessperson/entrepreneur,BRANCA,40-50
193069,2015.pkl,undergraduate,M,RJ,PSD,Sudeste,judge/lawyer/prosecutor,BRANCA,50-60
193165,2015.pkl,undergraduate,M,RJ,MDB,Sudeste,politician,BRANCA,30-40
193726,2015.pkl,undergraduate,M,PR,PSC,Sul,businessperson/entrepreneur,BRANCA,30-40
193982,2015.pkl,high school,M,BA,PRB,Nordeste,other,BRANCA,40-50
194258,2015.pkl,high school,F,PE,PSB,Nordeste,teacher,PARDA,70-80
194259,2015.pkl,undergraduate,M,PE,PSDB,Nordeste,engineer/architect,BRANCA,50-60
194260,2015.pkl,high school,M,AL,PRP,Nordeste,farmer,BRANCA,0-30
194261,2015.pkl,undergraduate,M,RS,PODE,Sul,veterinarian/agronomist,BRANCA,40-50
194262,2015.pkl,undergraduate,M,RS,MDB,Sul,judge/lawyer/prosecutor,BRANCA,40-50
194340,2015.pkl,high school,M,AL,PRTB,Nordeste,student,BRANCA,0-30
194592,2015.pkl,undergraduate,M,MA,PSB,Nordeste,businessperson/entrepreneur,PARDA,60-70
195143,2015.pkl,high school,M,PB,PROS,Nordeste,student,BRANCA,0-30
195278,2015.pkl,undergraduate,M,AC,PCdoB,Norte,politician,PARDA,50-60
195581,2015.pkl,undergraduate,M,SP,PRB,Sudeste,other,BRANCA,40-50
195826,2015.pkl,undergraduate,M,RJ,PR,Sudeste,politician,BRANCA,30-40
195866,2015.pkl,high school,M,CE,DEM,Nordeste,salesman,BRANCA,30-40
195997,2015.pkl,undergraduate,F,SP,PPS,Sudeste,politician,BRANCA,30-40
196357,2015.pkl,high school,M,RJ,PRB,Sudeste,politician,PARDA,30-40
196358,2015.pkl,elementary school,M,RJ,PODE,Sudeste,salesman,PARDA,50-60
196359,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,businessperson/entrepreneur,BRANCA,40-50
196378,2015.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,50-60
198198,2015.pkl,undergraduate,F,MG,PPS,Sudeste,politician,BRANCA,60-70
198963,2015.pkl,undergraduate,M,MT,MDB,Centro-Oeste,judge/lawyer/prosecutor,PARDA,30-40
199809,2015.pkl,undergraduate,M,MT,PSC,Centro-Oeste,public servant,BRANCA,30-40
200153,2015.pkl,undergraduate,M,AM,MDB,Norte,houseperson/retired,PARDA,60-70
201357,2015.pkl,undergraduate,M,MS,PSD,Centro-Oeste,politician,PRETA,30-40
202063,2015.pkl,no education,M,SC,SOLIDARIEDADE,Sul,politician,BRANCA,50-60
202915,2015.pkl,high school,F,AP,PP,Norte,businessperson/entrepreneur,BRANCA,30-40
204011,2015.pkl,undergraduate,M,DF,PODE,Distrito Federal,university professor,PARDA,30-40
204651,2015.pkl,high school,M,TO,PT,Norte,public servant,BRANCA,50-60
204760,2015.pkl,high school,M,RS,PDT,Sul,businessperson/entrepreneur,BRANCA,30-40
205234,2015.pkl,undergraduate,M,AM,PHS,Norte,businessperson/entrepreneur,PARDA,40-50
205297,2015.pkl,undergraduate,F,AC,PSD,Norte,teacher,BRANCA,30-40
205298,2015.pkl,undergraduate,M,MG,PHS,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
205302,2015.pkl,undergraduate,M,MS,PRB,Centro-Oeste,public servant,BRANCA,40-50
205303,2015.pkl,undergraduate,F,MS,MDB,Centro-Oeste,politician,BRANCA,40-50
81297,2015.pkl,,,,,,,,
205535,2015.pkl,,,,,,,,
204412,2015.pkl,,,,,,,,
204466,2016.pkl,,,,,,,,
204456,2016.pkl,,,,,,,,
204481,2016.pkl,,,,,,,,
204534,2016.pkl,,,,,,,,
130654,2017.pkl,,,,,,,,
204426,2017.pkl,,,,,,,,
204433,2017.pkl,,,,,,,,
204366,2017.pkl,,,,,,,,
204519,2017.pkl,,,,,,,,
204461,2017.pkl,,,,,,,,
204429,2017.pkl,,,,,,,,
204532,2017.pkl,,,,,,,,
204383,2017.pkl,,,,,,,,
204410,2017.pkl,,,,,,,,
204428,2018.pkl,,,,,,,,
204491,2018.pkl,,,,,,,,
204511,2018.pkl,,,,,,,,
220609,2018.pkl,,,,,,,,
220648,2018.pkl,,,,,,,,
213762,2018.pkl,,,,,,,,
204467,2018.pkl,,,,,,,,
204407,2018.pkl,,,,,,,,
157130,2018.pkl,,,,,,,,
68720,2019.pkl,undergraduate,M,SE,UNIÃO,Nordeste,politician,BRANCA,40-50
76874,2019.pkl,undergraduate,M,RJ,PSB,Sudeste,politician,BRANCA,50-60
81055,2019.pkl,undergraduate,M,MA,PCdoB,Nordeste,journalist,PARDA,50-60
90201,2019.pkl,undergraduate,M,CE,PDT,Nordeste,social scientist/historian,BRANCA,30-40
90842,2019.pkl,undergraduate,M,RS,PTB,Sul,politician,BRANCA,40-50
92102,2019.pkl,undergraduate,M,BA,DEM,Nordeste,politician,PARDA,40-50
92172,2019.pkl,undergraduate,M,PE,PSB,Nordeste,public servant,BRANCA,50-60
98057,2019.pkl,undergraduate,M,MG,PRB,Sudeste,politician,BRANCA,50-60
105534,2019.pkl,undergraduate,M,SE,PSD,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
107283,2019.pkl,undergraduate,F,PR,PT,Sul,politician,BRANCA,50-60
108338,2019.pkl,undergraduate,F,RO,PP,Norte,judge/lawyer/prosecutor,BRANCA,40-50
109429,2019.pkl,undergraduate,M,RN,PRB,Nordeste,public servant,BRANCA,50-60
115746,2019.pkl,no education,M,RJ,PL,Sudeste,businessperson/entrepreneur,BRANCA,50-60
116379,2019.pkl,undergraduate,M,SC,PSD,Sul,politician,BRANCA,50-60
121948,2019.pkl,high school,M,GO,PP,Centro-Oeste,other,BRANCA,40-50
122974,2019.pkl,undergraduate,M,MA,PTB,Nordeste,politician,BRANCA,30-40
133810,2019.pkl,high school,M,RS,PL,Sul,politician,BRANCA,30-40
133968,2019.pkl,other,M,RJ,PDT,Sudeste,other,,70-80
135054,2019.pkl,high school,M,PA,PP,Norte,farmer,BRANCA,40-50
143084,2019.pkl,other,M,TO,PODE,Norte,other,,0-30
156190,2019.pkl,other,M,RS,NOVO,Sul,other,BRANCA,30-40
161550,2019.pkl,elementary school,M,MG,PL,Sudeste,politician,BRANCA,50-60
179587,2019.pkl,other,M,GO,PL,Centro-Oeste,other,,40-50
180018,2019.pkl,other,M,RN,PODE,Nordeste,other,,30-40
182146,2019.pkl,undergraduate,M,MA,PV,Nordeste,judge/lawyer/prosecutor,PARDA,40-50
197438,2019.pkl,undergraduate,M,BA,AVANTE,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
198197,2019.pkl,other,F,MG,AVANTE,Sudeste,other,BRANCA,30-40
198783,2019.pkl,other,M,MT,MDB,Centro-Oeste,other,BRANCA,0-30
204351,2019.pkl,other,M,MS,PP,Centro-Oeste,other,BRANCA,60-70
204352,2019.pkl,undergraduate,M,AP,PSB,Norte,judge/lawyer/prosecutor,PARDA,40-50
204353,2019.pkl,undergraduate,F,AP,REPUBLICANOS,Norte,judge/lawyer/prosecutor,BRANCA,30-40
204354,2019.pkl,undergraduate,F,DF,PL,Distrito Federal,businessperson/entrepreneur,PARDA,30-40
204355,2019.pkl,undergraduate,M,ES,CIDADANIA,Sudeste,politician,BRANCA,40-50
204357,2019.pkl,undergraduate,F,MS,UNIÃO,Centro-Oeste,public servant,PARDA,30-40
204358,2019.pkl,undergraduate,M,MS,PSDB,Centro-Oeste,politician,PARDA,40-50
204359,2019.pkl,other,M,RO,PODE,Norte,other,,30-40
204360,2019.pkl,other,F,RO,PDT,Norte,other,PRETA,40-50
204361,2019.pkl,other,M,SC,MDB,Sul,other,BRANCA,30-40
204362,2019.pkl,undergraduate,M,SC,PSD,Sul,businessperson/entrepreneur,BRANCA,40-50
204363,2019.pkl,high school,M,TO,PSC,Norte,businessperson/entrepreneur,PARDA,50-60
204364,2019.pkl,high school,M,TO,PL,Norte,politician,PARDA,50-60
204365,2019.pkl,other,M,SC,NOVO,Sul,other,BRANCA,30-40
204367,2019.pkl,other,M,SC,PL,Sul,other,BRANCA,30-40
204368,2019.pkl,other,M,SC,PSL,Sul,other,BRANCA,0-30
204369,2019.pkl,other,F,SC,PL,Sul,other,BRANCA,30-40
204370,2019.pkl,undergraduate,M,TO,PT,Norte,judge/lawyer/prosecutor,BRANCA,60-70
204371,2019.pkl,undergraduate,M,ES,UNIÃO,Sudeste,other,BRANCA,0-30
204372,2019.pkl,undergraduate,M,DF,PRB,Distrito Federal,politician,BRANCA,40-50
204373,2019.pkl,high school,M,SC,PSD,Sul,journalist,PRETA,60-70
204374,2019.pkl,undergraduate,F,DF,PL,Distrito Federal,judge/lawyer/prosecutor,BRANCA,50-60
204375,2019.pkl,undergraduate,F,AP,PP,Norte,accountant,PARDA,50-60
204376,2019.pkl,undergraduate,M,SC,PL,Sul,military,BRANCA,60-70
204377,2019.pkl,undergraduate,F,DF,CIDADANIA,Distrito Federal,businessperson/entrepreneur,BRANCA,40-50
204378,2019.pkl,undergraduate,M,RO,PL,Norte,engineer/architect,PARDA,50-60
204379,2019.pkl,undergraduate,M,AP,MDB,Norte,politician,BRANCA,30-40
204380,2019.pkl,undergraduate,F,DF,PP,Distrito Federal,politician,BRANCA,40-50
204381,2019.pkl,high school,M,DF,REPUBLICANOS,Distrito Federal,businessperson/entrepreneur,BRANCA,30-40
204382,2019.pkl,high school,M,MS,PL,Centro-Oeste,businessperson/entrepreneur,PARDA,30-40
204384,2019.pkl,undergraduate,M,PR,UNIÃO,Sul,politician,BRANCA,40-50
204385,2019.pkl,high school,M,SE,PL,Nordeste,driver,PARDA,40-50
204386,2019.pkl,undergraduate,M,GO,MDB,Centro-Oeste,veterinarian/agronomist/,BRANCA,50-60
204387,2019.pkl,elementary school,M,PR,PSD,Sul,houseperson/retired,BRANCA,50-60
204388,2019.pkl,high school,M,RS,PL,Sul,journalist,BRANCA,60-70
204389,2019.pkl,undergraduate,M,GO,PSB,Centro-Oeste,politician,BRANCA,50-60
204390,2019.pkl,other,M,GO,PL,Centro-Oeste,other,PARDA,60-70
204391,2019.pkl,undergraduate,M,GO,PODE,Centro-Oeste,politician,BRANCA,50-60
204392,2019.pkl,undergraduate,M,GO,PSD,Centro-Oeste,politician,BRANCA,40-50
204393,2019.pkl,undergraduate,M,PB,PT,Nordeste,politician,BRANCA,70-80
204394,2019.pkl,undergraduate,M,PB,PSB,Nordeste,politician,PARDA,40-50
204395,2019.pkl,other,M,PR,DEM,Sul,other,BRANCA,30-40
204396,2019.pkl,undergraduate,M,PR,PL,Sul,judge/lawyer/prosecutor,BRANCA,50-60
204397,2019.pkl,high school,M,PR,PROS,Sul,media worker,BRANCA,40-50
204398,2019.pkl,other,M,PR,PSL,Sul,other,BRANCA,0-30
204399,2019.pkl,undergraduate,M,PR,PP,Sul,engineer/architect,BRANCA,60-70
204400,2019.pkl,other,F,PR,PROS,Sul,other,,30-40
204403,2019.pkl,undergraduate,M,RS,PDT,Sul,writer,BRANCA,40-50
204404,2019.pkl,high school,M,RS,PSDB,Sul,politician,BRANCA,30-40
204405,2019.pkl,other,F,RS,REPUBLICANOS,Sul,other,,30-40
204406,2019.pkl,undergraduate,M,RS,PP,Sul,politician,BRANCA,60-70
204408,2019.pkl,undergraduate,M,SE,REPUBLICANOS,Nordeste,politician,BRANCA,30-40
204409,2019.pkl,other,M,RS,PSDB,Sul,other,BRANCA,30-40
204411,2019.pkl,other,M,PR,PL,Sul,other,BRANCA,0-30
204413,2019.pkl,undergraduate,M,GO,PATRIOTA,Centro-Oeste,dentist/medic,BRANCA,60-70
204414,2019.pkl,undergraduate,M,PR,REPUBLICANOS,Sul,media worker,BRANCA,50-60
204415,2019.pkl,undergraduate,M,RS,PSD,Sul,businessperson/entrepreneur,BRANCA,50-60
204416,2019.pkl,undergraduate,M,RS,PL,Sul,public servant,BRANCA,40-50
204418,2019.pkl,undergraduate,M,PR,SOLIDARIEDADE,Sul,university professor,BRANCA,50-60
204419,2019.pkl,high school,M,GO,PSC,Centro-Oeste,businessperson/entrepreneur,BRANCA,40-50
204420,2019.pkl,high school,M,PB,UNIÃO,Nordeste,businessperson/entrepreneur,PARDA,40-50
204421,2019.pkl,undergraduate,F,PB,REPUBLICANOS,Nordeste,public servant,BRANCA,50-60
204422,2019.pkl,high school,M,PE,PRB,Nordeste,other,PRETA,60-70
204423,2019.pkl,undergraduate,M,PE,PL,Nordeste,other,BRANCA,40-50
204425,2019.pkl,other,M,PE,PRB,Nordeste,other,BRANCA,30-40
204427,2019.pkl,other,M,PE,PHS,Nordeste,other,PARDA,30-40
204430,2019.pkl,undergraduate,F,PI,PP,Nordeste,public servant,BRANCA,50-60
204431,2019.pkl,other,M,PI,MDB,Nordeste,other,BRANCA,0-30
204432,2019.pkl,other,F,PI,REPUBLICANOS,Nordeste,other,,30-40
204434,2019.pkl,undergraduate,F,AC,PROS,Norte,judge/lawyer/prosecutor,BRANCA,60-70
204435,2019.pkl,undergraduate,M,AC,PDT,Norte,teacher,PARDA,40-50
204436,2019.pkl,undergraduate,M,AL,MDB,Nordeste,politician,BRANCA,40-50
204437,2019.pkl,high school,M,AL,MDB,Nordeste,politician,PARDA,40-50
204438,2019.pkl,undergraduate,M,AL,PV,Nordeste,politician,BRANCA,50-60
204439,2019.pkl,other,M,MT,REPUBLICANOS,Centro-Oeste,other,,30-40
204440,2019.pkl,undergraduate,M,RJ,PP,Sudeste,politician,BRANCA,50-60
204441,2019.pkl,other,M,RJ,MDB,Sudeste,other,PRETA,40-50
204442,2019.pkl,other,M,RJ,PL,Sudeste,other,,30-40
204444,2019.pkl,other,M,RJ,PL,Sudeste,other,PRETA,40-50
204446,2019.pkl,other,M,RJ,PATRIOTA,Sudeste,other,,50-60
204447,2019.pkl,other,F,RJ,PSD,Sudeste,other,,50-60
204448,2019.pkl,other,M,RJ,DC,Sudeste,other,BRANCA,70-80
204449,2019.pkl,other,M,MT,PL,Centro-Oeste,other,,50-60
204450,2019.pkl,other,M,RJ,PP,Sudeste,other,BRANCA,40-50
204451,2019.pkl,other,M,RJ,UNIÃO,Sudeste,other,,40-50
204452,2019.pkl,other,M,RJ,PL,Sudeste,other,,40-50
204453,2019.pkl,other,F,RN,PT,Nordeste,other,BRANCA,0-30
204454,2019.pkl,other,M,RJ,PTB,Sudeste,other,,30-40
204455,2019.pkl,other,M,RJ,PL,Sudeste,other,BRANCA,40-50
204457,2019.pkl,other,M,RJ,DEM,Sudeste,other,BRANCA,40-50
204458,2019.pkl,other,F,RJ,PL,Sudeste,other,,30-40
204459,2019.pkl,other,F,RJ,MDB,Sudeste,other,BRANCA,40-50
204460,2019.pkl,other,M,RJ,PL,Sudeste,other,BRANCA,30-40
204462,2019.pkl,undergraduate,F,RJ,PL,Sudeste,judge/lawyer/prosecutor,PARDA,0-30
204463,2019.pkl,undergraduate,M,RJ,PSD,Sudeste,other,BRANCA,30-40
204464,2019.pkl,undergraduate,F,RJ,PSOL,Sudeste,politician,PRETA,30-40
204465,2019.pkl,undergraduate,M,RR,PSD,Norte,businessperson/entrepreneur,BRANCA,60-70
204468,2019.pkl,undergraduate,F,RR,REDE,Norte,judge/lawyer/prosecutor,INDÍGENA,40-50
204469,2019.pkl,high school,M,AC,REPUBLICANOS,Norte,politician,PARDA,40-50
204471,2019.pkl,undergraduate,F,AC,MDB,Norte,businessperson/entrepreneur,BRANCA,40-50
204472,2019.pkl,undergraduate,M,MT,PL,Centro-Oeste,politician,BRANCA,40-50
204473,2019.pkl,undergraduate,M,RN,PL,Nordeste,military,BRANCA,60-70
204474,2019.pkl,elementary school,M,MT,MDB,Centro-Oeste,businessperson/entrepreneur,PARDA,50-60
204475,2019.pkl,high school,M,RR,SOLIDARIEDADE,Norte,public servant,PARDA,40-50
204476,2019.pkl,elementary school,M,RJ,AVANTE,Sudeste,politician,BRANCA,50-60
204477,2019.pkl,undergraduate,M,RJ,PP,Sudeste,public servant,BRANCA,50-60
204478,2019.pkl,undergraduate,M,RJ,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,50-60
204479,2019.pkl,undergraduate,M,RR,PSL,Norte,public servant,BRANCA,30-40
204480,2019.pkl,high school,M,MG,PT,Sudeste,politician,BRANCA,50-60
204482,2019.pkl,other,M,MG,PSC,Sudeste,other,BRANCA,30-40
204483,2019.pkl,no education,M,MG,PSB,Sudeste,farmer,BRANCA,60-70
204484,2019.pkl,undergraduate,M,SP,UNIÃO,Sudeste,military,BRANCA,60-70
204485,2019.pkl,other,M,SP,PL,Sudeste,other,BRANCA,50-60
204486,2019.pkl,undergraduate,M,CE,PDT,Nordeste,university professor,PARDA,50-60
204487,2019.pkl,undergraduate,M,CE,UNIÃO,Nordeste,politician,BRANCA,30-40
204489,2019.pkl,elementary school,M,CE,PDT,Nordeste,businessperson/entrepreneur,PARDA,40-50
204490,2019.pkl,other,M,MG,PP,Sudeste,other,,30-40
204492,2019.pkl,high school,M,MG,PT,Sudeste,politician,PARDA,40-50
204494,2019.pkl,other,M,MG,PATRI,Sudeste,other,BRANCA,40-50
204495,2019.pkl,elementary school,M,PA,PT,Norte,politician,BRANCA,50-60
204496,2019.pkl,undergraduate,M,PA,PSDB,Norte,public servant,BRANCA,30-40
204497,2019.pkl,undergraduate,M,PA,PSD,Norte,politician,PARDA,50-60
204498,2019.pkl,undergraduate,M,PA,DEM,Norte,other,PARDA,30-40
204499,2019.pkl,undergraduate,M,PA,PSB,Norte,politician,PARDA,30-40
204500,2019.pkl,undergraduate,M,PA,PSD,Norte,dentist/medic,BRANCA,40-50
204501,2019.pkl,other,M,SP,PT,Sudeste,other,BRANCA,40-50
204502,2019.pkl,undergraduate,M,SP,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,30-40
204503,2019.pkl,undergraduate,M,SP,PT,Sudeste,university professor,BRANCA,40-50
204504,2019.pkl,high school,M,SP,PSD,Sudeste,politician,BRANCA,40-50
204505,2019.pkl,other,M,PA,REPUBLICANOS,Norte,other,,30-40
204506,2019.pkl,other,M,SP,PRB,Sudeste,other,PARDA,40-50
204507,2019.pkl,other,F,SP,PL,Sudeste,other,BRANCA,30-40
204508,2019.pkl,other,M,MG,PODE,Sudeste,other,PARDA,30-40
204509,2019.pkl,other,F,MG,PSOL,Sudeste,other,,30-40
204510,2019.pkl,other,M,MG,PP,Sudeste,other,,30-40
204512,2019.pkl,other,M,MG,PSL,Sudeste,other,PARDA,40-50
204513,2019.pkl,other,M,SP,PSC,Sudeste,other,,50-60
204514,2019.pkl,other,M,SP,PL,Sudeste,other,,50-60
204515,2019.pkl,other,M,MG,AVANTE,Sudeste,other,BRANCA,30-40
204516,2019.pkl,other,M,SP,NOVO,Sudeste,other,,50-60
204517,2019.pkl,other,M,MG,PL,Sudeste,other,BRANCA,30-40
204518,2019.pkl,other,M,MG,PATRI,Sudeste,other,BRANCA,40-50
204520,2019.pkl,other,M,MG,PL,Sudeste,other,BRANCA,30-40
204521,2019.pkl,other,M,SP,UNIÃO,Sudeste,other,,50-60
204522,2019.pkl,other,M,SP,PSD,Sudeste,other,BRANCA,40-50
204523,2019.pkl,other,M,MG,NOVO,Sudeste,other,,0-30
204524,2019.pkl,high school,M,MG,PP,Sudeste,businessperson/entrepreneur,BRANCA,0-30
204525,2019.pkl,undergraduate,F,SP,PL,Sudeste,journalist,BRANCA,40-50
204526,2019.pkl,undergraduate,M,SP,PL,Sudeste,businessperson/entrepreneur,BRANCA,40-50
204527,2019.pkl,undergraduate,M,SP,UNIÃO,Sudeste,public servant,BRANCA,40-50
204528,2019.pkl,undergraduate,F,SP,NOVO,Sudeste,businessperson/entrepreneur,BRANCA,40-50
204529,2019.pkl,undergraduate,F,SP,PL,Sudeste,military,BRANCA,40-50
204530,2019.pkl,undergraduate,M,SP,PSB,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
204531,2019.pkl,undergraduate,M,SP,PL,Sudeste,military,BRANCA,30-40
204533,2019.pkl,undergraduate,M,CE,PDT,Nordeste,public servant,BRANCA,40-50
204535,2019.pkl,undergraduate,F,SP,PSOL,Sudeste,other,BRANCA,0-30
204536,2019.pkl,high school,M,SP,DEM,Sudeste,writer,AMARELA,0-30
204537,2019.pkl,undergraduate,M,SP,MDB,Sudeste,judge/lawyer/prosecutor,BRANCA,0-30
204538,2019.pkl,undergraduate,M,PA,PTB,Norte,veterinarian/agronomist,BRANCA,40-50
204539,2019.pkl,elementary school,M,MG,MDB,Sudeste,businessperson/entrepreneur,PARDA,50-60
204540,2019.pkl,undergraduate,F,SP,PRB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
204541,2019.pkl,undergraduate,M,CE,PDT,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
204542,2019.pkl,undergraduate,M,CE,PSB,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
204543,2019.pkl,undergraduate,M,SP,PSB,Sudeste,university professor,PARDA,60-70
204544,2019.pkl,high school,M,SP,PROS,Sudeste,businessperson/entrepreneur,BRANCA,50-60
204545,2019.pkl,undergraduate,F,MG,REPUBLICANOS,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
204546,2019.pkl,undergraduate,F,SP,PSDB,Sudeste,journalist,BRANCA,30-40
204547,2019.pkl,high school,M,MG,REPUBLICANOS,Sudeste,politician,PRETA,40-50
204548,2019.pkl,undergraduate,M,CE,UNIÃO,Nordeste,businessperson/entrepreneur,BRANCA,30-40
204549,2019.pkl,undergraduate,M,CE,PP,Nordeste,businessperson/entrepreneur,PARDA,30-40
204550,2019.pkl,undergraduate,M,CE,PATRI,Nordeste,businessperson/entrepreneur,PARDA,30-40
204551,2019.pkl,undergraduate,M,AM,SOLIDARIEDADE,Norte,other,PARDA,50-60
204552,2019.pkl,undergraduate,M,MA,PODE,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
204553,2019.pkl,high school,M,BA,AVANTE,Nordeste,politician,PRETA,50-60
204554,2019.pkl,undergraduate,M,BA,PSC,Nordeste,other,PRETA,50-60
204555,2019.pkl,undergraduate,M,AM,PT,Norte,politician,BRANCA,50-60
204556,2019.pkl,undergraduate,M,AM,PSD,Norte,judge/lawyer/prosecutor,PARDA,40-50
204557,2019.pkl,undergraduate,M,AM,PSD,Norte,politician,PARDA,50-60
204558,2019.pkl,undergraduate,M,BA,PSB,Nordeste,politician,BRANCA,60-70
204559,2019.pkl,undergraduate,M,BA,PT,Nordeste,politician,BRANCA,50-60
204560,2019.pkl,undergraduate,M,BA,PSDB,Nordeste,politician,BRANCA,30-40
204561,2019.pkl,undergraduate,M,MA,PSB,Nordeste,broker/economist/banker,PRETA,40-50
204562,2019.pkl,undergraduate,M,MA,PSD,Nordeste,politician,PARDA,30-40
204563,2019.pkl,elementary school,M,MA,PL,Nordeste,politician,PARDA,40-50
204564,2019.pkl,other,M,BA,UNIÃO,Nordeste,other,,30-40
204565,2019.pkl,other,F,BA,UNIÃO,Nordeste,other,,30-40
204566,2019.pkl,other,M,MA,PATRI,Nordeste,other,BRANCA,0-30
204567,2019.pkl,undergraduate,M,BA,PL,Nordeste,farmer,PARDA,50-60
204569,2019.pkl,undergraduate,M,AM,UNIÃO,Norte,public servant,PARDA,40-50
204570,2019.pkl,undergraduate,M,MA,PL,Nordeste,religious,PARDA,40-50
204571,2019.pkl,undergraduate,M,BA,PDT,Nordeste,broker/economist/banker,BRANCA,40-50
204572,2019.pkl,undergraduate,M,AM,PL,Norte,military,PARDA,30-40
204573,2019.pkl,undergraduate,M,BA,PSD,Nordeste,businessperson/entrepreneur,BRANCA,40-50
204574,2019.pkl,undergraduate,M,MA,PL,Nordeste,businessperson/entrepreneur,PARDA,30-40
204575,2019.pkl,undergraduate,M,MA,REPUBLICANOS,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
204576,2019.pkl,undergraduate,M,BA,PL,Nordeste,businessperson/entrepreneur,BRANCA,40-50
205476,2019.pkl,high school,M,BA,PSD,Nordeste,businessperson/entrepreneur,PARDA,50-60
205548,2019.pkl,undergraduate,M,RJ,PDT,Sudeste,politician,PRETA,30-40
205550,2019.pkl,high school,M,RJ,PRB,Sudeste,other,PARDA,60-70
