id,file,education,gender,siglaUf,siglaPartido,region,occupation,ethnicity,age_group
164360,56.pkl,undergraduate,F,SC,others,Sul,politician,BRANCA,50-60
166402,56.pkl,no education,F,GO,PL,Centro-Oeste,politician,BRANCA,60-70
167614,56.pkl,undergraduate,M,PE,PSB,Nordeste,judge/lawyer/prosecutor,BRANCA,60-70
168175,56.pkl,undergraduate,M,MA,others,Nordeste,others,BRANCA,40-50
171617,56.pkl,undergraduate,M,AL,PT,Nordeste,politician,PARDA,60-70
171619,56.pkl,undergraduate,F,MG,PT,Sudeste,politician,BRANCA,60-70
171623,56.pkl,high school,M,SE,MDB,Nordeste,politician,BRANCA,40-50
177282,56.pkl,high school,M,MG,PSD,Sudeste,politician,BRANCA,50-60
178825,56.pkl,undergraduate,M,AC,PT,Norte,politician,PARDA,30-40
178829,56.pkl,other,M,SP,PL,Sudeste,other,BRANCA,50-60
178830,56.pkl,undergraduate,M,SP,others,Sudeste,politician,BRANCA,60-70
178831,56.pkl,undergraduate,M,AP,PP,Norte,engineer/architect,PARDA,40-50
178832,56.pkl,undergraduate,F,PR,PSD,Sul,politician,BRANCA,40-50
178833,56.pkl,other,M,RJ,PSD,Sudeste,other,BRANCA,40-50
178835,56.pkl,undergraduate,M,RS,PDT,Sul,politician,BRANCA,60-70
178836,56.pkl,undergraduate,M,AC,UNIÃO,Norte,politician,BRANCA,40-50
178839,56.pkl,undergraduate,F,AC,MDB,Norte,politician,PARDA,30-40
178842,56.pkl,other,M,AL,PSB,Nordeste,other,PARDA,30-40
178843,56.pkl,other,M,AL,PP,Nordeste,other,BRANCA,30-40
178844,56.pkl,other,M,AL,PSDB,Nordeste,other,BRANCA,30-40
178853,56.pkl,other,M,BA,PT,Nordeste,other,PARDA,60-70
178854,56.pkl,undergraduate,M,BA,DEM,Nordeste,politician,BRANCA,40-50
178857,56.pkl,undergraduate,M,BA,PT,Nordeste,politician,PARDA,50-60
178858,56.pkl,other,M,BA,PP,Nordeste,other,BRANCA,30-40
178860,56.pkl,undergraduate,M,BA,DEM,Nordeste,engineer/architect,BRANCA,50-60
178861,56.pkl,elementary school,M,BA,PP,Nordeste,businessperson/entrepreneur,BRANCA,50-60
178862,56.pkl,undergraduate,F,BA,REPUBLICANOS,Nordeste,politician,PRETA,40-50
178863,56.pkl,other,M,BA,MDB,Nordeste,other,PARDA,0-30
178866,56.pkl,undergraduate,F,CE,PT,Nordeste,university professor,BRANCA,40-50
178868,56.pkl,undergraduate,M,CE,PSB,Nordeste,politician,BRANCA,50-60
178871,56.pkl,other,M,ES,PP,Sudeste,other,PARDA,40-50
178873,56.pkl,undergraduate,M,ES,PT,Sudeste,politician,BRANCA,50-60
178874,56.pkl,undergraduate,M,ES,PDT,Sudeste,politician,PARDA,60-70
178876,56.pkl,undergraduate,M,GO,MDB,Centro-Oeste,dentist/medic,BRANCA,50-60
178879,56.pkl,other,M,GO,others,Centro-Oeste,other,PARDA,30-40
178881,56.pkl,undergraduate,M,MA,others,Nordeste,politician,BRANCA,50-60
178882,56.pkl,other,M,MA,PP,Nordeste,other,PARDA,0-30
178884,56.pkl,undergraduate,M,MA,MDB,Nordeste,politician,BRANCA,50-60
178886,56.pkl,undergraduate,M,MA,DEM,Nordeste,politician,BRANCA,30-40
178887,56.pkl,other,M,MA,PCdoB,Nordeste,other,BRANCA,30-40
178888,56.pkl,undergraduate,M,MA,MDB,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
178889,56.pkl,undergraduate,M,MA,PT,Nordeste,engineer/architect,PARDA,60-70
178895,56.pkl,undergraduate,M,MG,PSD,Sudeste,politician,BRANCA,50-60
178896,56.pkl,other,M,MG,MDB,Sudeste,other,BRANCA,30-40
178901,56.pkl,undergraduate,F,MS,PP,Centro-Oeste,politician,BRANCA,60-70
178908,56.pkl,undergraduate,M,PA,PL,Norte,politician,PARDA,50-60
178909,56.pkl,other,M,PA,DEM,Norte,other,PARDA,60-70
178910,56.pkl,undergraduate,M,PA,PL,Norte,politician,PARDA,50-60
178912,56.pkl,other,M,PB,PSDB,Nordeste,other,BRANCA,0-30
178916,56.pkl,other,M,PE,others,Nordeste,other,BRANCA,30-40
178920,56.pkl,high school,M,PE,others,Nordeste,businessperson/entrepreneur,PARDA,50-60
178921,56.pkl,undergraduate,M,PE,others,Nordeste,politician,BRANCA,40-50
178922,56.pkl,undergraduate,M,PE,PSB,Nordeste,politician,BRANCA,50-60
178923,56.pkl,undergraduate,M,PE,PTB,Nordeste,dentist/medic,BRANCA,50-60
178924,56.pkl,undergraduate,M,PI,PSD,Nordeste,politician,PARDA,40-50
178925,56.pkl,undergraduate,F,PI,PT,Nordeste,politician,BRANCA,40-50
178927,56.pkl,other,M,PR,PSB,Sul,other,BRANCA,0-30
178928,56.pkl,high school,F,PR,PP,Sul,politician,BRANCA,50-60
178929,56.pkl,other,M,PR,others,Sul,other,PARDA,30-40
178930,56.pkl,undergraduate,M,PR,PP,Sul,politician,BRANCA,40-50
178931,56.pkl,undergraduate,M,PR,PSB,Sul,politician,BRANCA,60-70
178933,56.pkl,undergraduate,M,PR,MDB,Sul,politician,BRANCA,40-50
178934,56.pkl,undergraduate,M,PR,PP,Sul,businessperson/entrepreneur,BRANCA,60-70
178935,56.pkl,undergraduate,M,PR,PSDB,Sul,politician,BRANCA,60-70
178937,56.pkl,other,M,RJ,PL,Sudeste,other,PARDA,40-50
178939,56.pkl,other,F,RJ,UNIÃO,Sudeste,other,BRANCA,30-40
178943,56.pkl,other,M,RJ,DEM,Sudeste,other,BRANCA,30-40
178945,56.pkl,undergraduate,F,RJ,PRB,Sudeste,politician,PRETA,50-60
178946,56.pkl,undergraduate,F,RJ,PL,Sudeste,politician,BRANCA,50-60
178947,56.pkl,undergraduate,M,RJ,DEM,Sudeste,politician,BRANCA,40-50
178948,56.pkl,other,M,RN,PP,Nordeste,other,BRANCA,30-40
178951,56.pkl,other,M,RN,PSB,Nordeste,other,BRANCA,30-40
178952,56.pkl,other,M,RN,MDB,Nordeste,other,BRANCA,30-40
178953,56.pkl,undergraduate,M,RO,PSD,Norte,businessperson/entrepreneur,PARDA,0-30
178954,56.pkl,undergraduate,M,RO,MDB,Norte,politician,PARDA,40-50
178956,56.pkl,undergraduate,F,RO,REPUBLICANOS,Norte,dentist/medic,PARDA,30-40
178959,56.pkl,undergraduate,M,RR,PP,Norte,dentist/medic,PARDA,60-70
178961,56.pkl,undergraduate,F,RR,PSDB,Norte,politician,BRANCA,30-40
178962,56.pkl,other,M,RS,PRB,Sul,other,PARDA,40-50
178963,56.pkl,other,M,RS,PP,Sul,other,BRANCA,30-40
178964,56.pkl,high school,M,RS,PSB,Sul,farmer,BRANCA,50-60
178966,56.pkl,undergraduate,F,SC,PSDB,Sul,politician,BRANCA,40-50
178969,56.pkl,undergraduate,M,SE,PSD,Nordeste,businessperson/entrepreneur,BRANCA,40-50
178970,56.pkl,high school,M,SE,PT,Nordeste,politician,BRANCA,50-60
178972,56.pkl,undergraduate,M,SP,others,Sudeste,politician,BRANCA,30-40
178975,56.pkl,undergraduate,M,SP,MDB,Sudeste,politician,BRANCA,40-50
178977,56.pkl,other,M,SP,PSDB,Sudeste,other,BRANCA,50-60
178981,56.pkl,other,M,SP,REPUBLICANOS,Sudeste,other,BRANCA,60-70
178982,56.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,30-40
178983,56.pkl,undergraduate,M,SP,PL,Sudeste,politician,BRANCA,40-50
178984,56.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,60-70
178985,56.pkl,other,M,SP,PL,Sudeste,other,BRANCA,50-60
178986,56.pkl,other,M,SP,PT,Sudeste,other,BRANCA,50-60
178987,56.pkl,high school,M,SP,PCdoB,Sudeste,politician,PRETA,40-50
178989,56.pkl,undergraduate,F,SP,others,Sudeste,politician,BRANCA,30-40
178990,56.pkl,other,M,SP,PSDB,Sudeste,other,BRANCA,50-60
178992,56.pkl,other,M,SP,PSDB,Sudeste,other,BRANCA,50-60
178993,56.pkl,undergraduate,M,TO,DEM,Norte,politician,PARDA,50-60
178994,56.pkl,undergraduate,F,TO,MDB,Norte,politician,BRANCA,50-60
178996,56.pkl,undergraduate,M,RS,MDB,Sul,businessperson/entrepreneur,BRANCA,60-70
178997,56.pkl,undergraduate,M,CE,MDB,Nordeste,businessperson/entrepreneur,BRANCA,30-40
179000,56.pkl,other,M,MG,PL,Sudeste,other,BRANCA,40-50
179001,56.pkl,undergraduate,M,RS,MDB,Sul,politician,BRANCA,30-40
179587,56.pkl,other,M,GO,PL,Centro-Oeste,other,,40-50
180018,56.pkl,other,M,RN,others,Nordeste,other,,30-40
182146,56.pkl,undergraduate,M,MA,others,Nordeste,judge/lawyer/prosecutor,PARDA,40-50
188097,56.pkl,undergraduate,M,PI,PT,Nordeste,university professor,BRANCA,50-60
191923,56.pkl,other,M,PI,PDT,Nordeste,other,BRANCA,60-70
191945,56.pkl,undergraduate,M,RJ,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,60-70
193726,56.pkl,high school,M,PR,PL,Sul,others,PARDA,30-40
194260,56.pkl,other,M,AL,REPUBLICANOS,Nordeste,other,BRANCA,0-30
195866,56.pkl,high school,M,CE,UNIÃO,Nordeste,politician,PARDA,40-50
196358,56.pkl,high school,M,RJ,PP,Sudeste,businessperson/entrepreneur,PARDA,60-70
197438,56.pkl,undergraduate,M,BA,others,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
198197,56.pkl,other,F,MG,others,Sudeste,other,BRANCA,30-40
198783,56.pkl,other,M,MT,MDB,Centro-Oeste,other,BRANCA,0-30
204011,56.pkl,undergraduate,M,DF,others,Distrito Federal,university professor,PARDA,40-50
204351,56.pkl,other,M,MS,PP,Centro-Oeste,other,BRANCA,60-70
204352,56.pkl,undergraduate,M,AP,PSB,Norte,judge/lawyer/prosecutor,PARDA,40-50
204353,56.pkl,undergraduate,F,AP,REPUBLICANOS,Norte,judge/lawyer/prosecutor,BRANCA,30-40
204354,56.pkl,undergraduate,F,DF,PL,Distrito Federal,businessperson/entrepreneur,PARDA,30-40
204355,56.pkl,undergraduate,M,ES,others,Sudeste,politician,BRANCA,40-50
204356,56.pkl,other,M,ES,PRB,Sudeste,other,BRANCA,40-50
204357,56.pkl,undergraduate,F,MS,UNIÃO,Centro-Oeste,public servant,PARDA,30-40
204358,56.pkl,undergraduate,M,MS,PSDB,Centro-Oeste,politician,PARDA,40-50
204359,56.pkl,other,M,RO,others,Norte,other,,30-40
204360,56.pkl,other,F,RO,PDT,Norte,other,PRETA,40-50
204361,56.pkl,other,M,SC,MDB,Sul,other,BRANCA,30-40
204362,56.pkl,undergraduate,M,SC,PSD,Sul,businessperson/entrepreneur,BRANCA,40-50
204363,56.pkl,high school,M,TO,PSC,Norte,businessperson/entrepreneur,PARDA,50-60
204364,56.pkl,high school,M,TO,PL,Norte,politician,PARDA,50-60
204365,56.pkl,other,M,SC,others,Sul,other,BRANCA,30-40
204366,56.pkl,other,M,SC,others,Sul,other,,30-40
204367,56.pkl,other,M,SC,PL,Sul,other,BRANCA,30-40
204368,56.pkl,other,M,SC,others,Sul,other,BRANCA,0-30
204369,56.pkl,other,F,SC,PL,Sul,other,BRANCA,30-40
204370,56.pkl,undergraduate,M,TO,PT,Norte,judge/lawyer/prosecutor,BRANCA,60-70
204371,56.pkl,undergraduate,M,ES,UNIÃO,Sudeste,other,BRANCA,0-30
204372,56.pkl,undergraduate,M,DF,PRB,Distrito Federal,politician,BRANCA,40-50
204373,56.pkl,high school,M,SC,PSD,Sul,others,PRETA,60-70
204374,56.pkl,undergraduate,F,DF,PL,Distrito Federal,judge/lawyer/prosecutor,BRANCA,50-60
204375,56.pkl,undergraduate,F,AP,PP,Norte,others,PARDA,50-60
204376,56.pkl,undergraduate,M,SC,PL,Sul,others,BRANCA,60-70
204377,56.pkl,undergraduate,F,DF,others,Distrito Federal,businessperson/entrepreneur,BRANCA,40-50
204378,56.pkl,undergraduate,M,RO,PL,Norte,engineer/architect,PARDA,50-60
204379,56.pkl,undergraduate,M,AP,MDB,Norte,politician,BRANCA,30-40
204380,56.pkl,undergraduate,F,DF,PP,Distrito Federal,politician,BRANCA,40-50
204381,56.pkl,high school,M,DF,REPUBLICANOS,Distrito Federal,businessperson/entrepreneur,BRANCA,30-40
204382,56.pkl,high school,M,MS,PL,Centro-Oeste,businessperson/entrepreneur,PARDA,30-40
204383,56.pkl,undergraduate,M,DF,PSB,Distrito Federal,others,BRANCA,30-40
204384,56.pkl,undergraduate,M,PR,UNIÃO,Sul,politician,BRANCA,40-50
204385,56.pkl,high school,M,SE,PL,Nordeste,others,PARDA,40-50
204386,56.pkl,undergraduate,M,GO,MDB,Centro-Oeste,others,BRANCA,50-60
204387,56.pkl,elementary school,M,PR,PSD,Sul,others,BRANCA,50-60
204388,56.pkl,high school,M,RS,PL,Sul,others,BRANCA,60-70
204389,56.pkl,undergraduate,M,GO,PSB,Centro-Oeste,politician,BRANCA,50-60
204390,56.pkl,other,M,GO,PL,Centro-Oeste,other,PARDA,60-70
204391,56.pkl,undergraduate,M,GO,others,Centro-Oeste,politician,BRANCA,50-60
204392,56.pkl,undergraduate,M,GO,PSD,Centro-Oeste,politician,BRANCA,40-50
204393,56.pkl,undergraduate,M,PB,PT,Nordeste,politician,BRANCA,70-80
204394,56.pkl,undergraduate,M,PB,PSB,Nordeste,politician,PARDA,40-50
204395,56.pkl,other,M,PR,DEM,Sul,other,BRANCA,30-40
204396,56.pkl,undergraduate,M,PR,PL,Sul,judge/lawyer/prosecutor,BRANCA,50-60
204397,56.pkl,high school,M,PR,others,Sul,others,BRANCA,40-50
204398,56.pkl,other,M,PR,others,Sul,other,BRANCA,0-30
204399,56.pkl,undergraduate,M,PR,PP,Sul,engineer/architect,BRANCA,60-70
204400,56.pkl,other,F,PR,others,Sul,other,,30-40
204403,56.pkl,undergraduate,M,RS,PDT,Sul,others,BRANCA,40-50
204404,56.pkl,high school,M,RS,PSDB,Sul,politician,BRANCA,30-40
204405,56.pkl,other,F,RS,REPUBLICANOS,Sul,other,,30-40
204406,56.pkl,undergraduate,M,RS,PP,Sul,politician,BRANCA,60-70
204407,56.pkl,other,F,RS,others,Sul,other,BRANCA,30-40
204408,56.pkl,undergraduate,M,SE,REPUBLICANOS,Nordeste,politician,BRANCA,30-40
204409,56.pkl,other,M,RS,PSDB,Sul,other,BRANCA,30-40
204410,56.pkl,other,F,PR,PSD,Sul,other,BRANCA,0-30
204411,56.pkl,other,M,PR,PL,Sul,other,BRANCA,0-30
204412,56.pkl,undergraduate,M,GO,DEM,Centro-Oeste,dentist/medic,BRANCA,60-70
204413,56.pkl,undergraduate,M,GO,others,Centro-Oeste,dentist/medic,BRANCA,60-70
204414,56.pkl,undergraduate,M,PR,REPUBLICANOS,Sul,others,BRANCA,50-60
204415,56.pkl,undergraduate,M,RS,PSD,Sul,businessperson/entrepreneur,BRANCA,50-60
204416,56.pkl,undergraduate,M,RS,PL,Sul,public servant,BRANCA,40-50
204418,56.pkl,undergraduate,M,PR,others,Sul,university professor,BRANCA,50-60
204419,56.pkl,high school,M,GO,PSC,Centro-Oeste,businessperson/entrepreneur,BRANCA,40-50
204420,56.pkl,high school,M,PB,UNIÃO,Nordeste,businessperson/entrepreneur,PARDA,40-50
204421,56.pkl,undergraduate,F,PB,REPUBLICANOS,Nordeste,public servant,BRANCA,50-60
204422,56.pkl,high school,M,PE,PRB,Nordeste,other,PRETA,60-70
204423,56.pkl,undergraduate,M,PE,PL,Nordeste,other,BRANCA,40-50
204425,56.pkl,other,M,PE,PRB,Nordeste,other,BRANCA,30-40
204426,56.pkl,other,M,PE,PT,Nordeste,other,BRANCA,30-40
204427,56.pkl,other,M,PE,others,Nordeste,other,PARDA,30-40
204428,56.pkl,other,F,PE,others,Nordeste,other,,30-40
204429,56.pkl,undergraduate,M,PE,PSB,Nordeste,engineer/architect,BRANCA,0-30
204430,56.pkl,undergraduate,F,PI,PP,Nordeste,public servant,BRANCA,50-60
204431,56.pkl,other,M,PI,MDB,Nordeste,other,BRANCA,0-30
204432,56.pkl,other,F,PI,REPUBLICANOS,Nordeste,other,,30-40
204433,56.pkl,other,M,RJ,others,Sudeste,other,BRANCA,30-40
204434,56.pkl,undergraduate,F,AC,others,Norte,judge/lawyer/prosecutor,BRANCA,60-70
204435,56.pkl,undergraduate,M,AC,PDT,Norte,others,PARDA,40-50
204436,56.pkl,undergraduate,M,AL,MDB,Nordeste,politician,BRANCA,40-50
204437,56.pkl,high school,M,AL,MDB,Nordeste,politician,PARDA,40-50
204438,56.pkl,undergraduate,M,AL,others,Nordeste,politician,BRANCA,50-60
204439,56.pkl,other,M,MT,REPUBLICANOS,Centro-Oeste,other,,30-40
204440,56.pkl,undergraduate,M,RJ,PP,Sudeste,politician,BRANCA,50-60
204441,56.pkl,other,M,RJ,MDB,Sudeste,other,PRETA,40-50
204442,56.pkl,other,M,RJ,PL,Sudeste,other,,30-40
204444,56.pkl,other,M,RJ,PL,Sudeste,other,PRETA,40-50
204446,56.pkl,other,M,RJ,others,Sudeste,other,,50-60
204447,56.pkl,other,F,RJ,PSD,Sudeste,other,,50-60
204448,56.pkl,other,M,RJ,others,Sudeste,other,BRANCA,70-80
204449,56.pkl,other,M,MT,PL,Centro-Oeste,other,,50-60
204450,56.pkl,other,M,RJ,PP,Sudeste,other,BRANCA,40-50
204451,56.pkl,other,M,RJ,UNIÃO,Sudeste,other,,40-50
204452,56.pkl,other,M,RJ,PL,Sudeste,other,,40-50
204453,56.pkl,other,F,RN,PT,Nordeste,other,BRANCA,0-30
204454,56.pkl,other,M,RJ,PTB,Sudeste,other,,30-40
204455,56.pkl,other,M,RJ,PL,Sudeste,other,BRANCA,40-50
204456,56.pkl,other,M,RJ,MDB,Sudeste,other,BRANCA,30-40
204457,56.pkl,other,M,RJ,DEM,Sudeste,other,BRANCA,40-50
204458,56.pkl,other,F,RJ,PL,Sudeste,other,,30-40
204459,56.pkl,other,F,RJ,MDB,Sudeste,other,BRANCA,40-50
204460,56.pkl,other,M,RJ,PL,Sudeste,other,BRANCA,30-40
204461,56.pkl,other,M,RJ,others,Sudeste,other,,30-40
204462,56.pkl,undergraduate,F,RJ,PL,Sudeste,judge/lawyer/prosecutor,PARDA,0-30
204463,56.pkl,undergraduate,M,RJ,PSD,Sudeste,other,BRANCA,30-40
204464,56.pkl,undergraduate,F,RJ,others,Sudeste,politician,PRETA,30-40
204465,56.pkl,undergraduate,M,RR,PSD,Norte,businessperson/entrepreneur,BRANCA,60-70
204466,56.pkl,undergraduate,F,AL,PSD,Nordeste,politician,BRANCA,60-70
204467,56.pkl,undergraduate,F,MT,PT,Centro-Oeste,public servant,BRANCA,50-60
204468,56.pkl,undergraduate,F,RR,others,Norte,judge/lawyer/prosecutor,INDÍGENA,40-50
204469,56.pkl,high school,M,AC,REPUBLICANOS,Norte,politician,PARDA,40-50
204471,56.pkl,undergraduate,F,AC,MDB,Norte,businessperson/entrepreneur,BRANCA,40-50
204472,56.pkl,undergraduate,M,MT,PL,Centro-Oeste,politician,BRANCA,40-50
204473,56.pkl,undergraduate,M,RN,PL,Nordeste,others,BRANCA,60-70
204474,56.pkl,elementary school,M,MT,MDB,Centro-Oeste,businessperson/entrepreneur,PARDA,50-60
204475,56.pkl,high school,M,RR,others,Norte,public servant,PARDA,40-50
204476,56.pkl,elementary school,M,RJ,others,Sudeste,politician,BRANCA,50-60
204477,56.pkl,undergraduate,M,RJ,PP,Sudeste,public servant,BRANCA,50-60
204478,56.pkl,undergraduate,M,RJ,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,50-60
204479,56.pkl,undergraduate,M,RR,others,Norte,public servant,BRANCA,30-40
204480,56.pkl,high school,M,MG,PT,Sudeste,politician,BRANCA,50-60
204481,56.pkl,undergraduate,M,CE,PL,Nordeste,dentist/medic,BRANCA,50-60
204482,56.pkl,other,M,MG,PSC,Sudeste,other,BRANCA,30-40
204483,56.pkl,no education,M,MG,PSB,Sudeste,farmer,BRANCA,60-70
204484,56.pkl,undergraduate,M,SP,UNIÃO,Sudeste,others,BRANCA,60-70
204485,56.pkl,other,M,SP,PL,Sudeste,other,BRANCA,50-60
204486,56.pkl,undergraduate,M,CE,PDT,Nordeste,university professor,PARDA,50-60
204487,56.pkl,undergraduate,M,CE,UNIÃO,Nordeste,politician,BRANCA,30-40
204488,56.pkl,other,M,CE,PSD,Nordeste,other,BRANCA,30-40
204489,56.pkl,elementary school,M,CE,PDT,Nordeste,businessperson/entrepreneur,PARDA,40-50
204490,56.pkl,other,M,MG,PP,Sudeste,other,,30-40
204491,56.pkl,other,M,MG,PRB,Sudeste,other,BRANCA,50-60
204492,56.pkl,high school,M,MG,PT,Sudeste,politician,PARDA,40-50
204494,56.pkl,other,M,MG,others,Sudeste,other,BRANCA,40-50
204495,56.pkl,elementary school,M,PA,PT,Norte,politician,BRANCA,50-60
204496,56.pkl,undergraduate,M,PA,PSDB,Norte,public servant,BRANCA,30-40
204497,56.pkl,undergraduate,M,PA,PSD,Norte,politician,PARDA,50-60
204498,56.pkl,undergraduate,M,PA,DEM,Norte,other,PARDA,30-40
204499,56.pkl,undergraduate,M,PA,PSB,Norte,politician,PARDA,30-40
204500,56.pkl,undergraduate,M,PA,PSD,Norte,dentist/medic,BRANCA,40-50
204501,56.pkl,other,M,SP,PT,Sudeste,other,BRANCA,40-50
204502,56.pkl,undergraduate,M,SP,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,30-40
204503,56.pkl,undergraduate,M,SP,PT,Sudeste,university professor,BRANCA,40-50
204504,56.pkl,high school,M,SP,PSD,Sudeste,politician,BRANCA,40-50
204505,56.pkl,other,M,PA,REPUBLICANOS,Norte,other,,30-40
204506,56.pkl,other,M,SP,PRB,Sudeste,other,PARDA,40-50
204507,56.pkl,other,F,SP,PL,Sudeste,other,BRANCA,30-40
204508,56.pkl,other,M,MG,others,Sudeste,other,PARDA,30-40
204509,56.pkl,other,F,MG,others,Sudeste,other,,30-40
204510,56.pkl,other,M,MG,PP,Sudeste,other,,30-40
204511,56.pkl,other,M,SP,DEM,Sudeste,other,BRANCA,40-50
204512,56.pkl,other,M,MG,others,Sudeste,other,PARDA,40-50
204513,56.pkl,other,M,SP,PSC,Sudeste,other,,50-60
204514,56.pkl,other,M,SP,PL,Sudeste,other,,50-60
204515,56.pkl,other,M,MG,others,Sudeste,other,BRANCA,30-40
204516,56.pkl,other,M,SP,others,Sudeste,other,,50-60
204517,56.pkl,other,M,MG,PL,Sudeste,other,BRANCA,30-40
204518,56.pkl,other,M,MG,others,Sudeste,other,BRANCA,40-50
204519,56.pkl,other,M,MG,others,Sudeste,other,,30-40
204520,56.pkl,other,M,MG,PL,Sudeste,other,BRANCA,30-40
204521,56.pkl,other,M,SP,UNIÃO,Sudeste,other,,50-60
204522,56.pkl,other,M,SP,PSD,Sudeste,other,BRANCA,40-50
204523,56.pkl,other,M,MG,others,Sudeste,other,,0-30
204524,56.pkl,high school,M,MG,PP,Sudeste,businessperson/entrepreneur,BRANCA,0-30
204525,56.pkl,undergraduate,F,SP,PL,Sudeste,others,BRANCA,40-50
204526,56.pkl,undergraduate,M,SP,PL,Sudeste,businessperson/entrepreneur,BRANCA,40-50
204527,56.pkl,undergraduate,M,SP,UNIÃO,Sudeste,public servant,BRANCA,40-50
204528,56.pkl,undergraduate,F,SP,others,Sudeste,businessperson/entrepreneur,BRANCA,40-50
204529,56.pkl,undergraduate,F,SP,PL,Sudeste,others,BRANCA,40-50
204530,56.pkl,undergraduate,M,SP,PSB,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
204531,56.pkl,undergraduate,M,SP,PL,Sudeste,others,BRANCA,30-40
204532,56.pkl,undergraduate,M,SP,others,Sudeste,businessperson/entrepreneur,BRANCA,30-40
204533,56.pkl,undergraduate,M,CE,PDT,Nordeste,public servant,BRANCA,40-50
204534,56.pkl,undergraduate,F,SP,PDT,Sudeste,others,BRANCA,0-30
204535,56.pkl,undergraduate,F,SP,others,Sudeste,other,BRANCA,0-30
204536,56.pkl,high school,M,SP,DEM,Sudeste,others,AMARELA,0-30
204537,56.pkl,undergraduate,M,SP,MDB,Sudeste,judge/lawyer/prosecutor,BRANCA,0-30
204538,56.pkl,undergraduate,M,PA,PTB,Norte,others,BRANCA,40-50
204539,56.pkl,elementary school,M,MG,MDB,Sudeste,businessperson/entrepreneur,PARDA,50-60
204540,56.pkl,undergraduate,F,SP,PRB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
204541,56.pkl,undergraduate,M,CE,PDT,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
204542,56.pkl,undergraduate,M,CE,PSB,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
204543,56.pkl,undergraduate,M,SP,PSB,Sudeste,university professor,PARDA,60-70
204544,56.pkl,high school,M,SP,others,Sudeste,businessperson/entrepreneur,BRANCA,50-60
204545,56.pkl,undergraduate,F,MG,REPUBLICANOS,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
204546,56.pkl,undergraduate,F,SP,PSDB,Sudeste,others,BRANCA,30-40
204547,56.pkl,high school,M,MG,REPUBLICANOS,Sudeste,politician,PRETA,40-50
204548,56.pkl,undergraduate,M,CE,UNIÃO,Nordeste,businessperson/entrepreneur,BRANCA,30-40
204549,56.pkl,undergraduate,M,CE,PP,Nordeste,businessperson/entrepreneur,PARDA,30-40
204550,56.pkl,undergraduate,M,CE,others,Nordeste,businessperson/entrepreneur,PARDA,30-40
204551,56.pkl,undergraduate,M,AM,others,Norte,other,PARDA,50-60
204552,56.pkl,undergraduate,M,MA,others,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
204553,56.pkl,high school,M,BA,others,Nordeste,politician,PRETA,50-60
204554,56.pkl,undergraduate,M,BA,PSC,Nordeste,other,PRETA,50-60
204555,56.pkl,undergraduate,M,AM,PT,Norte,politician,BRANCA,50-60
204556,56.pkl,undergraduate,M,AM,PSD,Norte,judge/lawyer/prosecutor,PARDA,40-50
204557,56.pkl,undergraduate,M,AM,PSD,Norte,politician,PARDA,50-60
204558,56.pkl,undergraduate,M,BA,PSB,Nordeste,politician,BRANCA,60-70
204559,56.pkl,undergraduate,M,BA,PT,Nordeste,politician,BRANCA,50-60
204560,56.pkl,undergraduate,M,BA,PSDB,Nordeste,politician,BRANCA,30-40
204561,56.pkl,undergraduate,M,MA,PSB,Nordeste,broker/economist/banker,PRETA,40-50
204562,56.pkl,undergraduate,M,MA,PSD,Nordeste,politician,PARDA,30-40
204563,56.pkl,elementary school,M,MA,PL,Nordeste,politician,PARDA,40-50
204564,56.pkl,other,M,BA,UNIÃO,Nordeste,other,,30-40
204565,56.pkl,other,F,BA,UNIÃO,Nordeste,other,,30-40
204566,56.pkl,other,M,MA,others,Nordeste,other,BRANCA,0-30
204567,56.pkl,undergraduate,M,BA,PL,Nordeste,farmer,PARDA,50-60
204569,56.pkl,undergraduate,M,AM,UNIÃO,Norte,public servant,PARDA,40-50
204570,56.pkl,undergraduate,M,MA,PL,Nordeste,others,PARDA,40-50
204571,56.pkl,undergraduate,M,BA,PDT,Nordeste,broker/economist/banker,BRANCA,40-50
204572,56.pkl,undergraduate,M,AM,PL,Norte,others,PARDA,30-40
204573,56.pkl,undergraduate,M,BA,PSD,Nordeste,businessperson/entrepreneur,BRANCA,40-50
204574,56.pkl,undergraduate,M,MA,PL,Nordeste,businessperson/entrepreneur,PARDA,30-40
204575,56.pkl,undergraduate,M,MA,REPUBLICANOS,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
204576,56.pkl,undergraduate,M,BA,PL,Nordeste,businessperson/entrepreneur,BRANCA,40-50
